,lr_coef,rf_importance
PRR3,-0.0013264094252456405,0.0
WNT16,0.000925350930704343,0.0
CYP2B6,0.0020230907714627357,0.0
MECOM,0.0031541193552691964,0.0
HIVEP3,-0.0031956599751668973,0.0
MCM3AP-AS1,0.003331302801295881,0.0
LHX6,0.00042256853859756646,0.0
ADCYAP1R1,0.0020262723742113103,0.0
TRIM34,-0.00044940020907407357,0.0
HHAT,-0.001103592252806886,0.0
FXYD1,-0.0016399811823902463,0.0
ACKR2,-0.001003081482693745,0.0
SIGLEC15,0.005044700379320577,0.0
PPP1R3D,-0.0003419766560347613,0.0
KLHL1,0.002702887092282603,0.0
CRHBP,0.000544428079859694,0.0
OR10H1,0.0013506218138787103,0.0
SLC19A3,0.001405117914600655,0.0
PRDM16,0.0007466913922100675,0.0
SPC25,0.00011210998173506933,0.0
COX6CP1,0.0032311737950344913,0.0
EPS8,-0.0009037319457939343,0.0
CADPS,0.0005597137387413937,0.0
TMSB4Y,0.0013253150816432088,0.0
MEIS1,0.004089820571851955,0.0
HEPH,-0.00021804419609314528,0.0
MARC1,-6.817560867221746e-05,0.0
MAGEC3,0.0018992256180476296,0.0
NMBR,-0.0005994565672639974,0.0
RAD51,-0.002589815964944617,0.0
MAVS,0.0027443498804105835,0.0
TTC12,-0.000969936938330102,0.0
GDF3,-0.0020280352204527586,0.0
CHEK1,0.003375859611975955,0.0
RP11-119F7.5,0.000977836760349031,0.0
TXNRD3,0.000229886648733368,0.0
ME3,-0.002643431960792554,0.0
ZNF250,-0.0022343318718601735,0.0
MIA2,0.003421552575393564,0.0
C2orf54,0.0025252867867715228,0.0
ELK4,-5.9078036061109935e-05,0.0
CEP290,0.0016674510919858934,0.0
GSTT1,0.00013056371229224297,0.0
FGF6,-0.00022812444396584983,0.0
SBNO2,-0.0005582759480677232,0.0
GABARAPL3,-0.0008702195223959816,0.0
KLHL25,-0.0010516794596790672,0.0
MAG,0.0017428055104849764,0.0
FPGT,-7.23510827720967e-05,0.0
EMILIN2,-0.0014482282600590025,0.0
PAX3,0.0010011924391557488,0.0
HNMT,-0.001249747823493063,0.0
VANGL1,0.0015119351328437512,0.0
RNF39,0.0011077571803220318,0.0
RP1-223E5.4,0.0035788439141721173,0.0
RND1,-0.00046733035290716417,0.0
FXYD6,-0.0028470231429715493,0.0
KIF4A,0.00020427341855493205,0.0
EGLN3,0.0019858805481389767,0.0
MBIP,-0.002712053528157482,0.0
C17orf59,0.002356829845342609,0.0
HCRTR2,-0.0008723191255384932,0.0
GLRA2,0.0002383382779562784,0.0
HOXC5,-0.0005696355452752473,0.0
GREB1L,-0.0007436174578121309,0.0
ARHGEF4,-0.004782666289196358,0.0
ADRA2A,0.003903802665611577,0.0
ADRA2C,0.001014362940360591,0.0
PRRG3,0.0012379952729655425,0.0
CDC42EP1,-0.0003511192386373832,0.0
SPAG1,0.0008458025277881193,0.0
PTTG3P,0.0016017921999195357,0.0
FBLN2,0.004279068795955387,0.0
GAREM,0.0022364550230285036,0.000327933184004445
AGO4,-0.001289991770273058,0.0
PACRG,0.0003695891415455248,0.0
ATP11A,-0.0026937873883319833,0.00024397094819630021
SIRPG,-0.0014861061557309937,0.0
TAPT1,-0.0013940157920950599,0.0
CCL11,-0.0012955950256742278,0.0
TNP1,0.0021627823097552313,0.0
C22orf46,-0.0018773001504672013,0.0
DCLK2,-7.142313217298622e-05,0.0
RBM48,0.0017768629626428523,0.0
WNT2B,0.001497950658940832,0.0
MKLN1,0.0006849641098347205,0.0
NCAM2,-0.0018035790530854042,0.0
COMMD9,0.0007005843434188569,0.0
UBE2D1,-0.0018041107080939243,0.0
PLGLB1,0.00010494922285965858,0.0001043060559272603
BZRAP1,0.0015559458072139552,0.0
RNF208,0.0008696777297927164,0.0
CLEC4E,-0.0014181877115045283,0.0
MSANTD3-TMEFF1,0.00151654451455977,0.0
GHRH,0.003930969120132102,0.0
ERI3,-0.0009029066163846188,0.0
SLC15A3,-0.0030742906750282906,0.0
CHGA,-0.00014067283772935921,0.0
CRYGB,0.002137912048565584,0.0
EPHA1,-0.0015426439804111143,0.0
FGF16,0.0024186076709230577,0.0
KRTAP5-8,0.0027036762235231877,0.0
TRPC3,-0.0025109777181796153,0.0
TFAP2C,-0.0007152145726071265,0.0
HGD,0.0017425936396653005,0.0
PAQR3,0.001414312347593615,0.0
TRMT1L,0.0012860990607555496,0.0
LOC145678,-0.0008979414922478076,0.0
LDHAL6B,0.00010996178516101924,0.0
PPIP5K1,-0.0010921163379251577,0.0
TRAPPC11,-0.0022510276516821233,0.0
THBS2,-0.00391196846078436,0.0
HSPA12A,0.002548935914711979,0.0
TMEM176B,-0.003350606081659645,0.0017162276139020326
C21orf62,-0.0001180887717755591,0.0
LUZP2,0.0022098234039308216,0.0
RP11-769O8.3,0.003398667581821673,0.0
GPX5,0.0007514835398998764,0.0
HTR1B,0.00406295044667561,0.0
SCRN3,0.002045240033916027,0.0
SCARA3,0.002558648598856569,0.0
TGM4,0.00036639233954448037,0.0
TGFBI,-0.003080601391666674,0.0
RITA1,0.0007406672187323724,0.0
PKD2L1,0.0006255740968101374,0.0
CYP11B2,0.0007634803287906477,0.0
LAMC2,0.0017997875832014767,0.0
FOXD2,3.114847611980963e-05,0.0
CBR1,0.0006123120878568015,0.0
OCLN,0.00019860195600057297,0.0
VGLL1,-0.0002973283346605698,0.0
ZXDC,0.0011109325362052128,0.0
GAS8,8.300528657068372e-05,0.0
CD226,0.0003569600139143885,0.0
TOX,-0.000991122988389047,0.0
B9D2,0.002856156985676791,0.0
SLC25A13,-0.0006690949073140359,0.0
AJ011981,-0.0007639417430442169,0.0
HCG18,0.0016004602164518859,0.0
CLEC7A,0.0002592979600477024,0.0
HPGDS,-0.0010822624607400631,0.0
CX3CL1,0.004619758665909781,0.0003370960105653982
TSKU,-0.003852450524466612,0.0
KIF25,0.004284013220890692,0.0
PPP1R9A,0.0004565746245009918,0.0
CENPM,-0.005524022886723744,0.002215120611126798
CEP164,0.0024719852549639635,0.0
OLFML1,-0.001995346850843427,0.0
ARHGAP29,-0.0008722780500838624,5.3615520282186976e-05
RP1-101G11.2,0.002327715218197008,0.0
DNMT3A,-0.0028432864792204016,0.0
PON1,0.001161059114393946,0.0
HS3ST3B1,-0.001419108033830274,0.0
HRH4,-0.00028042008582916797,0.0
GUCY2C,-0.0005821278524558985,0.0
TTF2,-0.0010144628398718932,0.0
LOC101929740,0.004650591003377546,0.0
ARHGEF9,0.0009769624962755582,0.0
RFPL2,0.0008126088403999177,0.0
LOC101929910,0.0006339546202308937,0.0
SLC2A10,-0.002657347638693556,0.0
PRSS8,-0.0013698307544748065,0.0
CLEC11A,0.00024857286809206526,0.0
MPP5,0.0005744996690543758,0.0
SARDH,0.002259922557473615,0.0
HBEGF,-0.0018519973365796385,0.0
PDE12,0.0017020313173762962,0.0
PART1,0.00253786864305381,0.0
DSC3,-0.00015135510831220403,0.0
CEP112,0.0009092190369396762,0.0
ATP2B3,0.0005712981016179211,0.0
KIF13A,-0.0022223381534012612,0.0
SRD5A1,0.00015328099810313115,0.0
MYRF,-0.002356194499600773,0.0
C4orf6,0.004799356085013083,0.0
DUS4L,0.0032692705491191637,0.0
CCP110,0.002010908517218996,0.0
C1orf109,-0.0011172164387390022,0.0
SPIB,-0.0041014603125380305,0.0
GIT2,-0.0024446046117662227,0.0
PDLIM7,0.00035113707100129714,0.0
CCDC28B,0.0017977073577988435,0.0
PSPH,-9.009768593875225e-05,0.0
HMGB3P1,-0.00047701925128471544,0.0
RBM34,-0.00015708815125065325,0.0
CNTNAP3P2,0.001026627222282682,0.0
BTBD2,0.0029168464133859768,0.0
NR1I3,-0.002230197517595301,0.0
EEF1DP5,0.004040631723213503,0.0
FGF21,0.0017262095552421028,0.0
LOC339166,-0.00018053703195246876,0.0
PTPN14,-0.00012734769606098084,0.0
CELA3B,0.002567860223633771,0.0
TACR2,-0.0027821183406182785,0.0
LAT,0.0004089199086585854,0.0
AP1G1,-0.001395002329077612,0.0
VENTX,0.0023781199067150777,0.0
NCR3,0.004648248723414734,0.0
EIF1AY,0.0022126067271188046,0.0
GPR116,0.004947040212213242,0.0
AZGP1P1,0.0009620904575330523,0.0
BCL11B,0.0010588682638832986,0.0
DRICH1,0.002351421373480729,0.0
BHLHB9,-0.0016016383746860956,0.0
TAF1B,0.00336365994839627,0.0
REL,0.00020007236087382017,0.0
ITGB8,-0.002008887889702151,0.0
RP11-496I2.2,0.00091242793932635,0.0
SLC5A7,0.00039988699395789967,0.0001988304093567252
CUBN,-0.001098729436964561,0.0
PLA2G4A,0.00204147758179957,0.00015507039379718436
CNTNAP2,-5.776553128761121e-05,0.0
CNGB1,-0.0004091868269575372,0.0
MAP4K4,-0.0013030384553190115,0.0
CLU,-0.0005271443639677659,0.0
LOC101928669,-0.0007666058189520855,0.0
PTPRZ1,0.002845022921253795,0.0004151216898982151
BCAP29,-0.004549321812990904,0.0
TMPRSS2,0.0037079907495004972,0.0
LY6H,0.00188834630478661,0.0
DIO3,0.004087002195610797,0.0
TSPO2,-0.0019969757387128355,0.0
ZNF484,-0.0031151297617912333,0.0
SCGB1A1,0.0008909541047041317,0.0
VCPIP1,-0.0030778623520013614,0.0
TEAD4,0.0012355854096464246,0.0
GPR4,-0.0009155922168539983,0.0
KCNQ2,-0.0012715208096240919,0.0
AMDHD2,-0.002756571501755607,0.0
NRGN,-0.0005460301576088338,0.0
PXMP2,0.0019317220084158824,0.0
MAOA,0.0004045052158249083,0.0
PPAP2C,-0.0015228667308324062,0.0
EMR2,-0.0005109945960484062,0.0
DFNB31,0.0021190838052849176,0.0
SLC5A4,-0.0036113774851815263,0.0
GDPD2,4.137574092716181e-05,0.0
CALD1,-0.001162540137318357,0.0
TSPAN1,0.000980422814448056,0.0
CIITA,-0.0008054678815811371,0.0
ETS2,-0.0012123257878844365,0.0
RS1,-0.0018971326482454833,0.0
CARD10,0.0022202350877094587,0.0
MAGED4,-5.7023400156029636e-05,0.0
DKK3,0.001762172138901248,0.0
UCP3,-0.00012277377848415993,0.0
THSD7A,0.0009742872119966669,0.0
GRID2,9.43798916039834e-05,0.0
TEF,-0.0031119662836538334,0.0
CENPF,-0.0014489963641382947,0.0
CLIP3,-0.00251616384164659,0.0
GREM1,0.0009633474617857778,0.0
MSH4,0.0044882339517412695,0.0
BC069756,0.00019570549083795935,0.0
SRMP1,-0.0024820818990883634,0.0
RBM10,-0.001045216234010045,0.0
FLRT3,0.004207084080950869,0.0
GUCA1A,0.003911099740386658,0.0
NR3C2,-0.0003082973117816689,0.0
LIG4,0.003153244479530205,0.0
HSPB7,-0.002371846499643946,0.0
FGFR4,0.002120915227048769,0.0
SLC4A1,-0.0003525767698302142,0.0
MTL5,-0.0001227677135371967,0.0
PWWP2A,-0.00035457257760631704,0.0
SPRYD7,0.0012677273524264443,0.0
ABHD6,0.0021913982490922115,4.912280701754387e-05
DEFB126,-0.0023814627289545807,0.0
LOC101929597,-0.0010043992140835222,0.0
ART3,0.0005100040520037062,0.0
HEATR6,0.0009741399720881621,0.0
HERC3,-0.0006740327904661268,0.0
AMOT,0.0005099537660809088,0.0
LOC100652777,-0.0009390793445803643,0.0
USP18,0.0025326681336126453,0.0
FOXF1,0.0004508134250261909,0.0
SLC2A8,0.0008294935550998882,5.3046630094043964e-05
DNAI2,0.00017316192693902653,0.0
INSL3,-0.0006225740398863225,0.0
CYP2C8,0.0019832257009720156,0.0
SNX6,0.00029132887361434817,0.0
ZNHIT2,0.003212328190820641,0.0
FGF22,0.003356746271372757,0.0
RAB3B,0.0039288435637951525,0.0
KIAA1024,-0.0023001550269219836,0.0
TLL2,7.174737559326194e-05,0.0
FABP2,-0.0004123906923808093,0.0
FAM189B,-0.0010949495372966425,0.0
PSG2,0.0007104183674300551,0.0
CTNND2,-0.0004811753438317926,0.0
ATP4A,0.0006943791272844179,0.0
NLGN4X,0.0035994176948852576,0.0
IREB2,0.005297420780677984,0.0
PTPRG,0.004151856517372022,0.0002902231423970555
GDF11,0.0024521187579623397,0.0
TNC,0.0015348295929826104,0.0
F10,0.0044792406648637454,0.0
ZNF814,0.00020754678920064653,0.0
GZMB,-0.003462401358426022,0.0
HJURP,3.2146465232097194e-06,0.0
PLAC4,0.0017734238035885717,0.0
HABP4,0.0025547664701128835,0.0
EEA1,-0.0010610376430629474,0.0
ANKRD55,-7.662061964329353e-05,5.244996549344371e-05
BCOR,0.0018284123782664609,0.0
TUBA8,0.0030315702526851874,0.0
EML1,-0.00023674856227362068,0.0
SIRPB1,-0.0017748055581828489,0.0
SPOCK1,-0.003946482856593078,0.0
FBXL15,2.5180139859170702e-05,0.0
MAP3K7CL,0.004104090751332863,0.0
GRAP,-0.0016184992229274831,0.0
OR2W1,0.0024300329731960424,0.0
KREMEN2,0.0015435491438007755,0.0
IBA57,0.0010904287890061487,0.0
GPRC5B,-0.0017896478331017932,0.0
FGF18,0.0030851556250529864,0.0
ZNF480,-0.0018675258169429895,0.0
TBKBP1,0.002232392346921533,0.0
NUP155,0.0030643960525237584,0.0
KCNJ10,0.0025744774227248863,0.0
ACOX2,-0.00140739220764612,0.0
RASSF9,-0.0009418950431785031,0.0
SCG5,0.0029729255971570963,0.00024715447154471557
ATXN3L,0.001536072003482827,0.0
GRIK1,-0.0024571358749428712,0.0
TAF1A,8.133739127073432e-05,5.2546093064091306e-05
RRP9,0.00039987432407430264,0.0
SOCS7,0.0022595367837144487,0.0
ARHGAP28,0.0016846388869256922,0.0
KCNH6,-0.0017925064857162967,0.0
MYCT1,0.0026324720217021954,5.1965811965812086e-05
LHX2,0.0010211307465284884,0.0
OR2F1,-0.0017474593892980435,0.0
ABCD2,-0.002337769405439665,0.0
CHIA,0.00285272977638096,0.0
TREML2,-0.0015232648220164591,0.0
C8orf44-SGK3,-0.0014381093978844295,0.0
LILRA1,0.00018943344513883446,0.0
RPL23AP53,0.0020488706286086746,0.0
BNC1,0.001936882674941968,0.0
SEPT4,-0.0020664912265542473,0.0
SH3BP1,-0.0019876656631580307,0.0
ELF4,-0.0022475137040729207,0.0
PAX4,0.0011233399915003858,0.0
NAT6,-0.0025285999838746435,0.0
C16orf45,0.0001875253637957756,0.0
NDST4,-0.0012925748980747104,0.0
GBAP1,0.002986584658436567,0.0
RP3-522P13.1,0.001504053192037324,0.0
KIAA0485,0.003525978834835818,0.0
CBLL1,-0.000954377468985163,0.0
PIGN,0.00030611849227165744,0.0
FCGR1B,-0.0025252519261451246,0.0
CCL13,-0.004960520537188132,0.0
RP1-68D18.4,4.4341753115950436e-05,0.00015255904861895234
PMP22,-0.0033954902946391314,0.001245634572236855
TMEM59L,0.0022192150483201713,0.0
OLIG2,0.0004871013290890477,5.2215733424939895e-05
DCLRE1A,-0.005693968407517278,0.0
ST8SIA3,0.00035788950615959337,0.0
OR12D3,0.003251152670630163,0.0
LOC103344931,1.9863888787749354e-05,0.0
TTC18,0.0016774781575660622,0.0
CST6,-0.0012522845470586054,0.0
ST3GAL4,-0.003129793661304429,0.0
ENO3,-0.0014961373408574363,0.0
TRPM8,0.0031919897540435755,0.0
PHYHIP,-0.00018380159800132832,0.0
STK39,0.0009055307121748528,0.0
FMO6P,-0.0015492289987005287,0.0
TUBB1,0.0006378616366372477,0.0
OR7E24,0.0028615969021185297,0.0
DLGAP5,-0.00020979866949454796,0.0
RBM12B,0.002312284253252846,0.0
ZNF862,-0.0030735871608367177,0.0
CLCN1,-7.924110352202927e-05,0.0
SHMT1,-0.0010818074700293882,0.0
TRPM6,0.0004499526455926674,0.0
TRPC6,-0.0005641807760399571,0.0
ZNF175,0.00041349992365671096,0.0
FMO5,-0.0008700345172091912,0.0
NSUN6,-0.0007759000038807073,0.0
GAMT,-0.0009687587050007985,0.0
MOG,0.0014484948330397533,0.0
ZCCHC14,-0.00180259299210326,0.0
ZDHHC8P1,0.0011392370784740935,0.0
PCNXL4,0.0004657934091064671,0.0
RP1-272E8.1,0.0029629516574848505,0.0
CA5A,-0.004053739305967159,0.0
SGPP1,-0.0019003728185809925,0.00010282428547268723
RNF144A,-0.0014272841030304852,0.0
MLLT4,-0.0031827725437604,0.0
CD8B,-0.0021507624294748117,0.0
RIPPLY3,0.0028550164972068266,0.0
MLF1,0.001489293210479902,0.0
KIF25-AS1,-0.0011861769304968323,0.0
PAX7,0.000488841174033406,0.0
GPATCH1,0.006345320706420529,0.0
DLK1,-0.0018006446710816264,0.0
RPARP-AS1,0.0016293850304832276,0.0
HSPA4L,-0.002086958247824624,0.0
MSX1,-0.0013652392948419146,0.0
SEPT5-GP1BB,0.008252360941532526,0.0
SULF1,-0.0006240705276897876,0.0
GTF2A1,-0.0024147150959790715,0.0
TIMM22,-0.001760003302549224,0.0
HAVCR1,0.0012844067731798685,0.0
SEZ6L2,0.003963521109307277,0.0
PCTP,-0.0010927029385089894,0.0
PRO2958,0.0001519745428779257,0.0
DNAH17,0.004100357611423952,0.0
PRKACG,-0.0007381600182288256,0.0
TYRO3,0.002074413421192468,5.481428056256765e-05
CPN2,-0.0002605653208048953,0.0
EPHX2,-0.0006518307730017628,0.0
ECE2,0.0022567739356505905,0.0
YOD1,0.000518553302271831,0.0
NUBPL,0.0005677254649106519,0.0
LILRB2,0.0014896932501466378,0.0
STAG3L4,0.00021548916863007258,0.0
SRGAP2,0.0039392721220782535,0.0
NCR1,-0.002972485182038446,0.0
GZMK,-0.0023964394739023898,0.0
LOC254896,0.0030985918285280755,0.0
BCL2A1,-0.0013218797531216922,0.0
GCNT1,0.00030998489095940073,0.0
EXOC6B,0.002325067451275483,0.0
BEST1,-0.0023123261096121596,0.0
FAM174B,-0.001215834333877382,0.0
PTGER4P2-CDK2AP2P2,-0.00279170156980372,0.0
C6orf25,-0.0005272738525118105,0.0
ACTN3,0.0024969638827838656,0.0
HNRNPA1P37,0.004651390514787693,0.0
FUT4,-0.0014711222856913985,0.0
GPR68,0.0008653526088758836,0.0
DOC2A,0.0014307942773018642,0.0
NUDT13,-0.0030118111037820213,0.0
NAIP,0.0002548729005092989,0.0
SULT2A1,-0.001484776329063027,0.0
SLC16A10,-0.0005690868849872953,5.200136845706458e-05
AOX1,2.871784330728562e-05,0.0
KIR2DL1,0.00014940665619368358,0.0
DCAF13,0.0003120097222685038,0.0
RASA3,-0.0007103582241763208,0.0
MAPK8IP1,-0.002543036856457107,0.0
ZFY,0.0001737841757603592,0.0
TEAD1,-0.0012749863663174847,0.0
IRS1,0.003750407645848893,0.0
C8orf44,0.001553894497486356,0.0
PRKY,-0.0006496665386966727,0.0
RAB8B,-0.0014418447874175984,0.0
POPDC2,-0.0019181114982857056,0.0
FKTN,-0.0016479894621964203,0.0
ZNF362,0.0036287032014804496,0.0
CASP6,0.00381586876475836,0.0
SERPINB8,-0.0005079717809749516,0.0
WNT2,-0.003030065311632202,0.0003490921442687746
MXD3,0.0019219196475309156,0.0
MYCNOS,-0.0003362360946721241,0.0
RDH8,0.002166902056086932,0.0
CD36,-0.003588957548251334,0.00707455792818331
TBRG4,0.0002762188007441094,0.0
POU3F4,0.004052561571828147,0.0
DNAJA1P4,-0.002249858890525074,0.0
PRO2012,0.0017674620115543016,0.0
MGC12488,0.0021956889010239936,0.0
MMP3,0.0005192240536304206,0.0
EDIL3,0.0003028395783153375,0.0
KRT75,0.0007792779953748203,0.0
FGF13,0.0015216711658128936,0.0
C11orf63,-0.0031602241374593266,0.0
RAB25,-0.0017568816606196996,0.0
HIST1H4J,0.0029396568474754055,0.0
CEBPA,-0.0030539483079719634,0.0
NOVA2,0.0008659902244346379,0.0
BCMO1,0.004955754949140704,0.0
LY6G6E,-0.0007255423989787377,0.0
KRT6A,-0.0006209491417316352,0.0
IL36G,0.0032656460966957886,0.0
GLMN,-0.00033420411824127354,0.0
MUSK,0.0007028707568805093,0.0
ART4,-0.0021660492998489826,0.0
COLEC10,-0.0041590077767926096,0.0
L1TD1,0.0019436163527698188,0.0
GOLGA2P5,0.00013787848101208105,0.0
SLC6A1,0.00026111154991950426,0.0
DKFZP434C153,0.0032370417238863887,0.0
ZNF573,-0.002593093479750341,0.0
KIR3DS1,5.9514959540651416e-05,0.0
MAB21L1,0.0018870459938036173,0.0
AUTS2,-0.0018618631717557941,0.0
CTSW,-0.00139840632783256,0.0
MUC3B,0.002107901514732895,0.0
AOC3,-0.003893094122073903,0.0
TMEM30B,0.0028149364659647864,0.0001524064171122995
SPDL1,-0.0028543173314953623,0.0
C6orf15,-0.0010793873075415838,0.0
DES,0.005830119977009957,0.0
DGCR11,-0.00015651528290434096,0.0
TMPRSS11E,0.0015902973446587417,0.0
PTK7,-0.003370255335919929,0.0
SMPDL3A,-0.002376170858390227,0.0
GP9,0.004136728784208064,5.212620027434846e-05
DFFB,-0.00048700386474179576,0.0
IL17A,0.0018808901925848527,0.0
ACPP,-0.0009038660366848365,0.0
GTF2F2,0.004484871129063455,0.0
PQLC3,-2.6301670707120357e-05,0.0
MAML3,0.0006662727688648626,0.0
KIR2DL2,0.0021558487704724217,0.0
HIST1H4F,0.002311189242249433,0.0
CCDC87,-0.00034326001861875456,0.0
HYMAI,-0.0019651686726876016,0.0
RGS4,-4.730451188377648e-05,0.0
TNFSF11,0.0002739365336139297,0.0
GABRE,0.0009567446844151841,0.0
CCDC85C,0.0038890210711936676,0.0
DPP4,0.0010931022189580011,0.0
GCNT3,0.0018928131023049678,0.0
PDK4,-0.0021021942932046237,0.0
FBXL4,-0.0009305186963245759,0.0
TNXA,-0.0026507794932963866,0.0
MCHR1,-0.0025037021241487876,0.0
KIAA1107,-0.00011244055322117994,0.0
STATH,-0.0008988759205953325,0.0
ZNF132,-0.003029940593483808,0.0
AL590762.11,0.0007799822287762346,0.0002007168458781362
C11orf49,0.0017485521258700095,0.0
FGB,0.001497420172192349,0.0
TRPV4,0.00018264727631997198,0.0
CRYGC,0.002709314542558508,0.0
IL1RL1,-0.0014425533066976426,0.0
LRFN3,0.004221145897681102,0.0
MYH2,0.00298077829492374,0.0
CNR1,0.003077692701193379,0.0
ZNF10,-0.0014955647233159154,0.0
PPP1R3C,-0.003364337061608817,0.0
KCNQ4,0.000785248992136852,0.0
PDZK1IP1,0.005114715212752466,0.0
KHDRBS2,0.0006921099556243772,0.0
NPR1,0.004300251000594708,0.0
OLFML3,-0.006705220061986321,0.0
TIMM8A,0.0008581964984595795,0.0
ATPAF2,-0.0010883001112419403,0.0
KCNF1,-0.0021399858591044014,0.0
BATF,-0.0005667095084780088,0.0
HCG4B,0.0027183983881113325,0.0
YIPF4,0.0009590696862313271,0.0
ACOT11,-0.001714046135701706,0.0
SCUBE3,-0.0016418346751606507,0.0
SIRPAP1,0.0004949444304869916,0.0
ATP6V0A4,0.00042809410448545356,5.205479452054789e-05
SLC38A6,-0.0022307093447186573,0.0
AP1AR,-0.0015170664969711102,0.0
LAMB4,0.0007937845211269758,0.0002001443001443
BDH2,0.0005358291943985445,0.0
MYH8,-0.0015185768482439451,0.0
MAPK4,-0.002689540573234925,0.0
CCL23,0.0018544607111688515,0.0
POM121L9P,-0.0013737351296617098,0.0
TDRD3,0.004535702960445882,0.0
IGSF6,-0.0013323464648580738,0.0
SLCO4C1,0.003699680973047848,0.0
HDAC11,-0.0023125356416337393,0.0
PNMA2,-6.1124089841466e-05,0.0
PODNL1,0.00086584484542538,0.0
CRYGEP,0.0018323719706120724,0.0
GPR126,0.0010916586386830233,0.0
FCN3,0.0018988810091522213,0.0
LIMCH1,-0.0008406009301053952,0.0
DAGLA,-0.0031747661817689648,0.0
GINS1,0.0015006771097260375,0.0
ETV2,0.0046467809439331475,0.0
PTPRN2,-0.000967735684457196,0.0
CCR5,-0.0009220227659370523,0.0
DNA2,-0.0019971536959612997,0.0
MYL3,-0.0035617573324179456,0.0
MAP7,-0.003056419558794909,0.0
RFX7,0.0008914834542446759,0.0
CPB2,-0.0008011020485318463,0.0
CACNA1S,0.0017379036825436256,0.0
PIK3C2G,-0.001089448940799033,0.0
UPK2,0.0019713556708348973,0.0
ADAMDEC1,0.0013249638220911315,0.0
HMGN5,0.0027095486524593925,0.0
SEBOX,0.0020380074913677027,0.0
LOX,-0.00139486246214721,0.0
ALOX12P2,-0.001246101361738078,0.0
APLNR,-0.0012229434737867006,0.0
CDK8,0.0018705643733881387,0.0
PLCE1,0.000697792759862985,0.0
LOC441259,0.003368096797452065,0.0
SPINT1,0.0016470742736273782,0.0
CX3CR1,0.00190515069853145,0.0
FZD1,-0.0012848249441793354,0.0
ABCA3,-0.0012709977456120786,0.0
EZH2,-0.0027418417493812334,0.0
OR10J1,0.0007060959928546925,0.0
MYOC,0.0035542439504891755,0.0
ZNF702P,0.0017990747611859913,0.0
DHX35,-0.0022500264705422415,0.0
CCNF,0.001230587696220431,0.00010245018464196552
GABRB3,0.0018768409830316787,0.0
NAT8B,0.00031337467416530843,0.0
POPDC3,-0.00020432650259793954,0.0
APOA4,-0.0037743716662149737,0.0
ASB9,0.0031069501320311146,0.0
DYRK2,0.0005622319248376583,0.0
GPR63,0.00239254444140214,0.0
OCM2,-0.0008581790281178179,0.0
TAAR5,0.000324656530146411,0.0
TET3,0.0002491935165938269,0.0
NR1I2,0.0021705868332028964,0.0
THBD,-0.0013454838569040598,0.0
PCOLCE2,-0.00015209869593579525,0.0
GMEB1,0.001617633755069963,0.0
DYNC2LI1,0.0009925174454314602,0.0
PRSS2,0.0023197992207319206,0.0
MRPL19,-0.0011314706293314228,0.0
ADIPOQ,0.000885566751072797,0.0
EYA4,0.0010972513011974036,0.0
NEUROD6,-0.0018702109736755176,0.0
GABRA5,0.002895283050003893,0.0
TRAF2,0.0008490081194000847,0.0
SLCO1B1,0.0028529713836506643,0.0
SMAD6,0.0023699309078057617,0.0
TAF7L,0.0014198235560789942,0.0
FGF7,0.0026876742931161712,0.0
CCKAR,0.0016947528335031522,0.0
RAD51B,0.002370188612537047,0.0
SNTB1,-0.0016779213731575732,0.0
SPATA31A1,-2.4556976818219478e-05,0.0
RP3-336K20__B.2,0.0009319133015092233,0.0
TMEM132A,0.0019977827155105705,0.0
SULT1C2,-0.001413857612069247,0.0
CRNN,-0.0014508089583093946,0.0
PTPRF,-0.002586832415191831,0.0
TIMP4,-0.0025546232519450605,0.0
ANGPTL4,-0.0016343929157135618,0.0
DHRS2,0.001867308437338928,0.00015192707500399818
FZD10,0.001399904156894511,0.0
OR5I1,0.005281913495401107,0.0
PDE1A,-0.0011415520739496553,0.0
MS4A12,0.000495192058940419,0.0
RAD52,-0.000539138788847173,0.0002441202090592335
SSTR4,0.0019385281886910787,0.0
TGFBR1,0.0006085266432151501,0.0
LOC100506699,-0.0022196798869878365,0.0
SLC20A2,0.0016427834622998118,0.0
HPSE,-5.131389821092265e-05,0.0
PLAT,-0.0010284534209134644,0.0
FLT1,0.0025447560924878113,0.0
CDCP1,0.00272981302369729,0.0
KCNIP2,0.002278911302699743,0.0
S1PR1,-8.768123350171597e-05,0.0
TCL6,-0.004647990091801532,0.0
GPR64,-0.0006723347918479694,0.0
SP1,0.0020680281901428485,0.0
CACNA2D1,0.0014043019252241518,0.00015634458590123602
TAF1C,-0.0015422450977843134,0.0
ANXA3,-0.002681032412730656,0.0
GUCA1B,0.00018696024499655013,0.0
NR1H4,0.0003519002520627055,0.0
RHOBTB2,0.0019836653221171276,0.0
PDE6A,-1.2656914070702474e-05,0.0
IL10,-0.0014937171626219702,0.0
CLDN11,-0.0003405220542803398,0.0
PLEKHF1,-0.0018620802204638847,0.0
RFWD3,0.003401555188477066,0.0
OSR2,-0.0008979190360288219,0.0
CALCR,0.004893798668753277,0.0
OPLAH,0.0025966226778352053,0.0
IBSP,0.004928818905281308,0.0
ZPBP,-0.0006596028432176103,0.0
RBBP5,0.0004565835898773298,0.0
RANBP17,0.000878385512818262,0.0
