Gene Symbol,log2FC,pval,adj_pval,significant
CTPS1,0.394861914242858,0.007474243571161842,0.48978496114588765,False
SPAG6,0.7562217385171772,0.007457292034385507,0.48978496114588765,False
ADSS,0.3284217149716113,0.007542690312522694,0.4918354269303591,False
LOC101928620,-0.2654705424860069,0.007763492221684439,0.49886090552639284,False
GSTT1,-0.9082055843554073,0.007761168117309778,0.49886090552639284,False
NFIX,0.5339729020589914,0.007746931996364613,0.49886090552639284,False
KLK11,0.553606557335435,0.007873232955459194,0.5034685247894365,False
LACTB2,0.3489357939389697,0.007977781492281127,0.5077014116025254,False
LENEP,0.5382259455207814,0.008225298028023182,0.5111655868401073,False
FRY,-0.8061264685262941,0.00815506105908394,0.5111655868401073,False
AFTPH,-0.17236675281356462,0.008167497600989981,0.5111655868401073,False
NDC1,0.2958591119170819,0.00819821305473317,0.5111655868401073,False
ANKRD2,-0.5090951368074901,0.008170319444291127,0.5111655868401073,False
PMS2P3,0.2645328422739688,0.008273478781744848,0.5117571898783017,False
LILRA5,0.3339965263985514,0.008398267823285854,0.5170598659387667,False
SPINK2,0.7969758931011102,0.008570473446705936,0.5180244612513538,False
TCF21,0.673687816033981,0.008551860505452796,0.5180244612513538,False
PIM1,-0.4033897409812095,0.008515404861388411,0.5180244612513538,False
DUS2,-0.5633404998516855,0.008465934156515557,0.5180244612513538,False
CYP4F8,-0.3362928709588391,0.011243218726417646,0.5207248517904122,False
PPFIBP2,-0.7399372568361944,0.012599389943075648,0.5207248517904122,False
CD3EAP,0.45174844594127705,0.009751630583230938,0.5207248517904122,False
GABBR2,0.3515898349958597,0.009864895728650881,0.5207248517904122,False
SLC26A4,0.5232480359188445,0.013901836700751603,0.5207248517904122,False
INVS,0.388965964541125,0.010218418092227696,0.5207248517904122,False
LOC102725136,0.6524642270614729,0.013875652018294146,0.5207248517904122,False
POLQ,0.3622992241156364,0.011738176988810675,0.5207248517904122,False
GTPBP3,0.26352862887475226,0.0148467996245773,0.5207248517904122,False
NOC2L,0.2572282537782016,0.01506007507591182,0.5207248517904122,False
CCL7,0.5638130952973643,0.011785665467487369,0.5207248517904122,False
COBLL1,-0.5537765335419476,0.009556872107616424,0.5207248517904122,False
