Gene Symbol,log2FC,pval,adj_pval,significant
ATP1B1,-1.382061110359519,0.0001869324353094055,0.007797753015763772,True
CHAC1,-1.5254451593991387,0.00018571054640528168,0.007797753015763772,True
MTX1,0.5760066333109588,0.000191263961007741,0.007858645594401689,False
RPL34,0.8138070087931375,0.0001901233586437024,0.007858645594401689,False
PCYOX1L,-1.0257933406211146,0.00019170948223525922,0.007858645594401689,True
CHD5,1.4580355209843958,0.00019198061155273533,0.007858645594401689,True
ZIC3,1.2950187069442682,0.00018991780609621905,0.007858645594401689,True
RPS18,0.4478459988570922,0.0001911800597357461,0.007858645594401689,False
PTAFR,-0.9409546202910342,0.0001926098218561694,0.007859916332888404,False
RPS16,0.4608702412740744,0.00019756701270270437,0.008037246275274103,False
NEMF,-0.6122752765490329,0.00019968889533806376,0.008098494088710363,False
SGK2,1.1457774470996176,0.0002004213151806663,0.008103187942996786,True
NUP98,-0.4405469783479923,0.00020441064906593566,0.008239128615725136,False
CLIC3,-1.4044623529440665,0.00020582526428070965,0.00827077667476613,True
BNIP3,-0.7849214150721053,0.0002078873230444032,0.008282960576343337,False
CELA2B,0.6684745360771762,0.00020708885680610831,0.008282960576343337,False
RPL15,0.6144072153597371,0.00020801955785337145,0.008282960576343337,False
ARHGAP8,-1.3768250926620036,0.0002096513683845353,0.008322715953392125,True
POLR2L,0.4472211959335741,0.00021279015852755296,0.008396584633789927,False
XCL1,-1.509807517486231,0.00021244969256564665,0.008396584633789927,True
GOLT1B,-0.5654736277936472,0.00021421204337816898,0.008427383982003414,False
IFT52,-0.56260786890393,0.00021741742779080348,0.00852795522737659,False
ITGA9,-1.2067603675765195,0.0002190490832538735,0.008540964255062011,True
MYT1,1.3989741626864642,0.00021880251449637902,0.008540964255062011,True
IFRD1,-0.5687712904667634,0.0002231471602982119,0.008675010906267764,False
RPL4,0.4871326155143727,0.00022557435618172943,0.00868685971213518,False
AC004692.5,0.7650056984291318,0.00022609634867201155,0.00868685971213518,False
CXorf40A,-0.5737571704002189,0.00022416463580021885,0.00868685971213518,False
RAD54L2,0.9303581466252986,0.0002256434110852097,0.00868685971213518,False
C9orf9,0.5939348043982058,0.00022719540391668015,0.008703637339548622,False
OAZ1,0.27872540457662964,0.00022937557738040838,0.008761613624356297,False
NDST2,-0.717736030241209,0.00023355107161907477,0.00884398006073384,False
CAT,-0.891464999052042,0.0002330378276779998,0.00884398006073384,False
ATP2A2,-0.534602119536963,0.000232550519366268,0.00884398006073384,False
AKR7A2,0.4622394977274773,0.0002362466072543114,0.008920346032533482,False
LRRC61,1.48810236612107,0.0002469914745806226,0.008990215999970583,True
GPR20,1.1376669319465078,0.0002452517442005645,0.008990215999970583,True
GNL1,0.804856923307363,0.0002418323063180596,0.008990215999970583,False
TCL6,-1.1465973890888144,0.00024321704854590297,0.008990215999970583,True
LOC100862671,1.1105673065136132,0.00024368197440877794,0.008990215999970583,True
ROR2,1.4384198405883666,0.00024405545467629132,0.008990215999970583,True
COA4,0.5355179020353322,0.00024092560634894486,0.008990215999970583,False
CDHR5,0.6708035605153819,0.00024591324746714145,0.008990215999970583,False
SOS2,-0.40616212060767687,0.000245989059977329,0.008990215999970583,False
BCMO1,1.3806781951219245,0.00024078235632368742,0.008990215999970583,True
CHMP2A,0.37654019498781643,0.00024660562718270925,0.008990215999970583,False
FOXRED2,-1.3014050422536103,0.00024006492997195774,0.008990215999970583,True
IGFBP4,-1.5735354359724,0.00024209229695905602,0.008990215999970583,True
ETNK1,-0.6073490830299644,0.0002478692583438476,0.00899724324485679,False
NPC2,-0.7925050614007443,0.00025140626459513223,0.00908651558899061,False
DDHD2,-0.46788189511817,0.0002524032108052947,0.00908651558899061,False
SNRPA,0.43630847580006105,0.00025194815797602527,0.00908651558899061,False
KMO,-0.6619128378446124,0.00025327678873690416,0.009093051923505248,False
ID3,1.0486242557289254,0.0002600148503606708,0.009309523525174971,True
MRPL2,0.6191616545499699,0.000262926994440043,0.0093627661434747,False
LAS1L,1.184277783790158,0.0002627977740236869,0.0093627661434747,True
STAB1,-1.368597719391273,0.00026634558376559557,0.00942262841055102,True
