Gene Symbol,log2FC,pval,adj_pval,significant,gran_corr,purity_flag
HMGA1,0.0902733684032544,0.708789379785068,0.8385989471053759,False,,False
PMFBP1,0.16029025896924232,0.7090385438388479,0.8386734425760447,False,,False
BABAM1,-0.10142810388003731,0.7090570361690526,0.8386734425760447,False,,False
ZBTB25,0.06675120202193341,0.7091057769366995,0.8386734425760447,False,,False
SLC25A5,0.044970254931008924,0.7089588667979962,0.8386734425760447,False,,False
FAM168A,-0.12486336875490522,0.7091694677112053,0.8386738357985548,False,,False
STUB1,-0.0324111360259689,0.7099227319035847,0.8388745068656424,False,,False
BMP5,0.07134420607365222,0.7095362886961634,0.8388745068656424,False,,False
NFS1,0.03151909739088232,0.7094871374363324,0.8388745068656424,False,,False
ASTN2,-0.13963410341406224,0.7100731808418814,0.8388745068656424,False,,False
TP53AIP1,0.12339618181964518,0.709912860333107,0.8388745068656424,False,,False
PLA2G4C,-0.13843787386579187,0.7100026804022679,0.8388745068656424,False,,False
LRRC6,0.14294502088850525,0.7096003126746107,0.8388745068656424,False,,False
CDKL5,0.12248420071832467,0.7100996335596829,0.8388745068656424,False,,False
KAT7,-0.05035071044606099,0.7096577675885077,0.8388745068656424,False,,False
G6PC,0.12827628942127545,0.7099490657346157,0.8388745068656424,False,,False
ADIPOQ,0.12341382896358244,0.7098587149994499,0.8388745068656424,False,,False
SHCBP1,0.10821029123146353,0.7099343148798548,0.8388745068656424,False,,False
MYBPH,-0.10192568810670188,0.7103176707400838,0.8388837648761219,False,,False
TAF7,0.050471581347350636,0.710360967023982,0.8388837648761219,False,,False
CA8,-0.14660555580608214,0.710234314494036,0.8388837648761219,False,,False
PDSS2,0.09219702419272391,0.7102450775625637,0.8388837648761219,False,,False
IL7,0.2013772995928278,0.7104974855929278,0.8389701353071888,False,,False
LPCAT3,0.04801333959777665,0.7107010816366486,0.8389860178029356,False,,False
HSD11B1,0.07405715787252998,0.7106655504990346,0.8389860178029356,False,,False
FTCD,-0.126886265979695,0.7106416354003643,0.8389860178029356,False,,False
SUSD5,0.19851076808639068,0.7110239384231551,0.8391649704208637,False,,False
GPR15,-0.10270670119643377,0.7110097114468031,0.8391649704208637,False,,False
ST8SIA3,0.16038918331508967,0.7110428577653854,0.8391649704208637,False,,False
FAM69A,-0.07812796547909961,0.7113728878851099,0.8392645920544004,False,,False
MTRF1L,0.0996028252047374,0.7112550661720023,0.8392645920544004,False,,False
MUC1,0.06686371099035604,0.7113808810795779,0.8392645920544004,False,,False
CWF19L1,0.09669793538905669,0.711214372609943,0.8392645920544004,False,,False
ACPP,-0.11127377238690261,0.7118013373754942,0.8396431918441685,False,,False
TMEM184B,0.1319399899990934,0.7118286544440023,0.8396431918441685,False,,False
GINS4,0.14565579256194905,0.7118983266155879,0.8396505523844371,False,,False
TMED1,0.1147769694242422,0.7120990421420884,0.839812457308876,False,,False
MRPS15,-0.12173399595744261,0.7123088217021671,0.8399850220821012,False,,False
ADAM28,-0.1394158037810609,0.7123875075761164,0.8400029786019109,False,,False
SEPT4,-0.15113359578022578,0.7124568077406653,0.8400098658647178,False,,False
TMEM100,0.1462040077100104,0.7125911448189987,0.8400186110935155,False,,False
SMARCD2,0.09631836356197176,0.7125731403884134,0.8400186110935155,False,,False
ABCB6,0.1173703181218464,0.7128131943774974,0.8402055435418462,False,,False
BMP1,0.08891254540654359,0.7131035957592476,0.8404169727356339,False,,False
UFC1,0.039728549397628043,0.7132877825176305,0.8404169727356339,False,,False
SBSPON,0.16172827365038334,0.7132483899829483,0.8404169727356339,False,,False
GNB1,-0.04413288077013178,0.7131716417887657,0.8404169727356339,False,,False
HERC2P3,-0.18390356344162573,0.7133100165207258,0.8404169727356339,False,,False
CCT8L2,-0.13008597121566012,0.7137501612837966,0.8408607053144906,False,,False
ZNF184,-0.15163193173282075,0.7138826600089819,0.8409419569759627,False,,False
PAK3,-0.10632658989398891,0.713998801726724,0.8410039276078168,False,,False
CCHCR1,0.08007727278031851,0.7141387787514349,0.8410262238311228,False,,False
PVR,-0.05661050646872923,0.7141448028905205,0.8410262238311228,False,,False
DGCR8,0.047780855023546565,0.7142115663331042,0.8410300243351393,False,,False
ASCC3,-0.06096753898282614,0.7148124978751704,0.8416627854806645,False,,False
UTS2,0.13477711286532834,0.7149802782047175,0.8417854614067283,False,,False
GUCY2C,-0.10950598941716372,0.7150694840430846,0.8417967891795256,False,,False
ST6GAL1,0.06000673250548161,0.7151170880353377,0.8417967891795256,False,,False
HRSP12,-0.04990905775963306,0.7154007494499907,0.8420558172211922,False,,False
NEK9,0.09821267446282,0.7155835214194827,0.8421211835908332,False,,False
CAAP1,-0.029517327654337677,0.7155825360543066,0.8421211835908332,False,,False
ACSL3,-0.04274190221974017,0.7156943050904665,0.8421251426615066,False,,False
CDC37L1,0.03991340917121988,0.715764522098536,0.8421251426615066,False,,False
NRDE2,-0.0703373372445606,0.7157777426973341,0.8421251426615066,False,,False
MYD88,-0.05425617789388504,0.7159180649889788,0.8421913925984049,False,,False
CHST2,0.12375139219288123,0.7159733466347529,0.8421913925984049,False,,False
SKAP1,0.04345065692489847,0.7160691510182718,0.8421913925984049,False,,False
NIPA2,0.041689934299654396,0.7160885490439712,0.8421913925984049,False,,False
UBE2B,-0.049008262824091986,0.7161648413739329,0.842206290446584,False,,False
NGRN,-0.04561083496369811,0.7163290121365335,0.8423245210670066,False,,False
PRMT3,-0.18677027254697087,0.7167282619599538,0.8423675915956865,False,,False
CEACAM3,-0.04399403960570325,0.7166879422399249,0.8423675915956865,False,,False
STARD3,-0.09578163337874024,0.7164989465895822,0.8423675915956865,False,,False
TIMM23,-0.0396202071167,0.7167015476556089,0.8423675915956865,False,,False
VPRBP,-0.10801930886165678,0.7168746513602311,0.8423675915956865,False,,False
ACTR1A,0.033584121149649704,0.7165309653252054,0.8423675915956865,False,,False
TRAPPC2L,0.03630140062813858,0.7167677908995196,0.8423675915956865,False,,False
ZNF230,0.1273256330405479,0.7168747389382344,0.8423675915956865,False,,False
SMU1,0.0878727546602942,0.7170535695274837,0.8425029380290521,False,,False
RENBP,-0.12194802431533525,0.717322662537171,0.842744304961794,False,,False
MYH10,-0.05887544967632152,0.7174644376298555,0.8428360632682284,False,,False
FST,0.12344398071598484,0.717571957756114,0.842887568091018,False,,False
WT1-AS,0.12060930379770696,0.7177022960702889,0.8429658645148548,False,,False
ASIC2,0.11146749650225196,0.717812000255144,0.842992625606508,False,,False
ARL6IP5,-0.07447555504989367,0.7178524496363646,0.842992625606508,False,,False
DSP,-0.0574919595532144,0.7182350458179562,0.8431460107916754,False,,False
FCN2,0.10356896133866478,0.7183392186691322,0.8431460107916754,False,,False
GOLPH3,0.046938490542837386,0.7183687955964863,0.8431460107916754,False,,False
EIF4E2,-0.056995802689019825,0.718555118268923,0.8431460107916754,False,,False
PDCD4-AS1,-0.10811843069760219,0.7183056685076932,0.8431460107916754,False,,False
RP4-710M16.1,-0.0613608819089837,0.718463969778166,0.8431460107916754,False,,False
SPIN1,0.07068560366713506,0.7182073133030534,0.8431460107916754,False,,False
POU5F1P4,0.10824884866584394,0.7185563305689272,0.8431460107916754,False,,False
SLCO1B3,0.13371029913289867,0.7185132837887913,0.8431460107916754,False,,False
AMD1,-0.03492230774352123,0.718690052262332,0.8432281706963737,False,,False
UCKL1,-0.05167189216230206,0.7187677178839254,0.8432445521252787,False,,False
KDM6B,0.05968308411788037,0.7188783011180019,0.8432995455422715,False,,False
HMGXB3,0.0391166842334858,0.7189836452030822,0.8433483838328045,False,,False
SLC25A14,0.11457760631171077,0.7191000090272462,0.8434101381794842,False,,False
HOXB8,0.1345116927395127,0.7193875284536146,0.8436726069053333,False,,False
METRN,-0.08087447237715573,0.7194848544083748,0.8437119966161992,False,,False
NCDN,0.11720558609817022,0.7199518512462024,0.8440609976895558,False,,False
PCGF2,-0.04486692965919481,0.7199760583197554,0.8440609976895558,False,,False
LOC644172,-0.09227370530844237,0.7200375300982447,0.8440609976895558,False,,False
CHML,-0.13895004677036482,0.7199743904390138,0.8440609976895558,False,,False
MRPS28,0.05982364539564777,0.7202039676320527,0.844106598153487,False,,False
SCN4A,-0.13008200975455608,0.7201563658421248,0.844106598153487,False,,False
IFNA21,0.16249553517489357,0.7204504708133006,0.8442460058565563,False,,False
PAXIP1,0.036275652315159945,0.720402566442625,0.8442460058565563,False,,False
PINK1,-0.0465708853828648,0.7207830841623724,0.8445610060243712,False,,False
PALMD,0.13674264146136927,0.7210633899266644,0.8448146656451812,False,,False
HPSE,0.1449870626161731,0.7211434373690508,0.8448336738166321,False,,False
CCT5,-0.08999669243216069,0.7213523135294497,0.8448737468241149,False,,False
FOXJ1,-0.13825684672170802,0.7213157268598286,0.8448737468241149,False,,False
P2RX7,0.10816773750400976,0.7213691234121135,0.8448737468241149,False,,False
MIER2,-0.058868487275011816,0.7219716447562408,0.8452055064684142,False,,False
SCAF4,-0.060265287312818216,0.721919747803065,0.8452055064684142,False,,False
SNCG,0.09823008658425891,0.7218568970608231,0.8452055064684142,False,,False
CASP9,-0.03288521072208361,0.7217486782829292,0.8452055064684142,False,,False
HBQ1,0.08981964083034377,0.721792929804848,0.8452055064684142,False,,False
EGFL6,0.07272581704838377,0.7220445625979707,0.8452161191288767,False,,False
GJB1,-0.09174163243043765,0.7221625544647309,0.8452794883234276,False,,False
CTD-2269F5.1,0.07529262901802092,0.7224484348259439,0.8455393396809036,False,,False
LOC730101,0.10323386585224092,0.7227068548271698,0.8455564587340059,False,,False
ATP1B4,0.1250321904555598,0.7227185747613918,0.8455564587340059,False,,False
ACVR2A,0.07244983134513028,0.7226289007931769,0.8455564587340059,False,,False
REEP4,0.10100818247639864,0.7226145572461098,0.8455564587340059,False,,False
ATXN7L1,0.12756322839207446,0.7227974095446847,0.8455739558235079,False,,False
PPAP2B,-0.075787801386479,0.7230772356064307,0.8458265613045531,False,,False
MRPS33,0.05448450256732862,0.7232072474400846,0.8459038909927012,False,,False
PCDHB3,0.08853732252644875,0.7236042348763162,0.8462934491127229,False,,False
FFAR2,-0.15890889487923943,0.7239102224608275,0.8465017327485842,False,,False
DTL,0.10293026604201838,0.7238779377386398,0.8465017327485842,False,,False
P2RY4,-0.05507820165039412,0.7240473413023076,0.846516526979324,False,,False
ZWILCH,0.12080698683788604,0.7240507757392087,0.846516526979324,False,,False
ARHGEF28,0.10547029310184008,0.7241203912787311,0.8465231492852214,False,,False
RPGR,0.14310988832106641,0.7242920324469565,0.8466490315701487,False,,False
SF3B3,0.05385059576347473,0.7245986326376092,0.8469326357813716,False,,False
SSX2B,-0.1442742391099463,0.7248244517280249,0.8470606396764594,False,,False
PML,-0.05542405842195741,0.7248361309673835,0.8470606396764594,False,,False
MRPL44,0.056912532240716907,0.7249641710733495,0.8471037213382171,False,,False
USP32,0.1031129630065557,0.725000986555916,0.8471037213382171,False,,False
RYR3,0.07374608823315398,0.7251092439682166,0.8471554335752236,False,,False
ERBB3,-0.07913193760985493,0.7257290820384977,0.8477299557839387,False,,False
MEF2D,0.07198161753273524,0.7256659049659065,0.8477299557839387,False,,False
FBXO5,0.058428036032784014,0.7259529484507806,0.8479166309576444,False,,False
CHST3,0.13423779666397095,0.726222809448485,0.8479325508220514,False,,False
RP3-406P24.1,-0.09779367840683939,0.7262037257734788,0.8479325508220514,False,,False
NEIL3,0.0715677302951816,0.7261394880553342,0.8479325508220514,False,,False
STAT2,0.0478195618797983,0.7261077278295976,0.8479325508220514,False,,False
IFRD2,-0.04876842621626665,0.7263234689798591,0.8479752830204971,False,,False
HARS,-0.043661018528217355,0.7268830533431925,0.848553750516257,False,,False
STK38,-0.06495270878257031,0.7272441213567494,0.8487998196470191,False,,False
ACVR1,0.07302294297027423,0.7274547941378394,0.8487998196470191,False,,False
DHX8,0.10632344859465448,0.7274991273075139,0.8487998196470191,False,,False
GNGT1,0.15837757563980226,0.7271617583522794,0.8487998196470191,False,,False
RHOBTB2,0.10838294004979332,0.7275270228767056,0.8487998196470191,False,,False
HR,-0.07780993134798919,0.7275427025545878,0.8487998196470191,False,,False
LINC00563,0.04468659552590282,0.7273539692579785,0.8487998196470191,False,,False
MS4A2,0.08132360183694853,0.7277265115566783,0.848939440687032,False,,False
MPG,0.07568526375796303,0.7279210415164316,0.8490915426994188,False,,False
EIF4B,-0.04295519010947402,0.7280047131196239,0.8491143173464147,False,,False
SECISBP2L,0.07636427746246,0.728103312529363,0.8491544976168438,False,,False
ALDH6A1,-0.05027747643256575,0.7286745331449893,0.8497458193322371,False,,False
PRKDC,0.02998899577350933,0.7289325788410828,0.8499718592423725,False,,False
FAIM2,0.060891574477732746,0.7291156916449504,0.8500372241317301,False,,False
CNTNAP3P2,0.0857517854994434,0.7291170690331392,0.8500372241317301,False,,False
ADCY8,0.13819262139107202,0.7292662992991986,0.850136327945706,False,,False
SLC20A1,-0.10206215637119165,0.7295104117433555,0.8503460127022541,False,,False
GRM6,-0.050845802398200135,0.7296079526949599,0.8503848260828726,False,,False
CRLF1,0.1031642373884214,0.7298213231891817,0.8504701639881729,False,,False
IRF5,-0.04417808536671153,0.7298739187811168,0.8504701639881729,False,,False
TMEM35,0.05765547485775979,0.7298722101576574,0.8504701639881729,False,,False
TRA2A,-0.05108592124475564,0.7302776951464246,0.850865755712809,False,,False
DNA2,0.10548818501409851,0.7304475076379997,0.850913813130705,False,,False
PDE1A,-0.12020928779257645,0.7304057470423606,0.850913813130705,False,,False
NDUFA8,0.040505166505489854,0.7307591922767126,0.8512019912149635,False,,False
KPNA2,-0.04479138901521473,0.7312287279095219,0.8515096923162323,False,,False
F8A1,-0.03536113837914101,0.7313449944808676,0.8515096923162323,False,,False
RBKS,0.13932685657417299,0.7313016197779504,0.8515096923162323,False,,False
LRP12,0.14204724518020484,0.7312662089336434,0.8515096923162323,False,,False
TAGLN,-0.06902760498626215,0.7313062536513617,0.8515096923162323,False,,False
ALDH9A1,0.03897489134245902,0.7314803176191508,0.851592345147291,False,,False
LACTB2,-0.06028297981448372,0.7317558880154778,0.8517155310890674,False,,False
CIB1,0.04616094017114136,0.7317791595585075,0.8517155310890674,False,,False
RAD52,-0.12684498521802912,0.7316956607257074,0.8517155310890674,False,,False
USP12,-0.060260403049442246,0.7319556005492678,0.8517656206385587,False,,False
FGF1,0.07021276469899895,0.7319521969577394,0.8517656206385587,False,,False
DAZAP2,-0.04360505190938646,0.7320185013110728,0.8517656206385587,False,,False
FLT3LG,0.09333304348696547,0.7321248388508802,0.8517656206385587,False,,False
SARM1,-0.07526335044530619,0.7321439322826562,0.8517656206385587,False,,False
BCL2L10,-0.12940673509619582,0.7324331232805816,0.8519783681769867,False,,False
PPP1R37,0.09131087150455919,0.7324555284319793,0.8519783681769867,False,,False
MTX2,-0.039096621536627296,0.7327182198414908,0.8522090392796603,False,,False
MFI2,0.10072811113866997,0.7334905377915696,0.8523583749229222,False,,False
SYNE2,-0.08390550487571424,0.7331567345149382,0.8523583749229222,False,,False
KIAA1551,-0.0542596035659475,0.7334886612586183,0.8523583749229222,False,,False
MYBPC1,-0.053432721869258515,0.7333092405770224,0.8523583749229222,False,,False
TSPAN3,-0.03194167478193144,0.7330015446233348,0.8523583749229222,False,,False
ZNF286A,0.08973049056179416,0.7329737467861429,0.8523583749229222,False,,False
C8B,0.06958431090056383,0.7333696241155717,0.8523583749229222,False,,False
DNM1,0.10328893802462868,0.7332487097602345,0.8523583749229222,False,,False
FBXO28,0.040740486852000046,0.7331723328694865,0.8523583749229222,False,,False
STIP1,0.04598097331853879,0.7333609443928086,0.8523583749229222,False,,False
DPEP3,0.1390340781876498,0.7335726122590498,0.852378921038715,False,,False
GCHFR,0.05784950840456915,0.7337538908249351,0.852514724203429,False,,False
TAF15,-0.04975973121581845,0.7342190014451434,0.8526458643563543,False,,False
CSE1L,-0.0348523099885405,0.7340317967214894,0.8526458643563543,False,,False
MRPL4,0.11943486860364771,0.7342532452820187,0.8526458643563543,False,,False
RHOH,0.051178999500923084,0.7339437241167431,0.8526458643563543,False,,False
AADAC,0.08971255939026346,0.7341319478114814,0.8526458643563543,False,,False
DNAJC2,-0.05107474411101265,0.7341115461965492,0.8526458643563543,False,,False
ARHGAP5,-0.028812440584236043,0.7344080912606127,0.8527508687733975,False,,False
ZNF267,-0.17103425475189127,0.7345209721162643,0.8528071316466092,False,,False
SLC29A3,0.05506290585977425,0.7346668229775202,0.8529016607396451,False,,False
PRSS12,0.05736871955276168,0.7348053384750669,0.8529876581070297,False,,False
NEO1,0.0871445705107714,0.7348982300497706,0.8530206831961429,False,,False
STAG1,-0.02812324370442809,0.7350893974619749,0.8531677645071601,False,,False
LOC81691,0.1064167463543102,0.7354085343256118,0.8532599933594998,False,,False
CYP27B1,-0.08343421054147981,0.7352773882740952,0.8532599933594998,False,,False
PJA1,-0.030401360613392825,0.7354267027452241,0.8532599933594998,False,,False
CYBRD1,0.07725190718302244,0.7353500968467876,0.8532599933594998,False,,False
SLC7A9,-0.06403680019478486,0.7356681195278121,0.8534652846791979,False,,False
TRAFD1,0.045514067900452204,0.7358510918359851,0.8535279444999067,False,,False
NCOA6,-0.03664763146277927,0.7358153827895756,0.8535279444999067,False,,False
GABRA1,0.05786587037769575,0.7359514270229335,0.8535695294403374,False,,False
EXOSC7,-0.0316489274253815,0.736165932878792,0.853743512661343,False,,False
TMEM251,-0.04781685109725764,0.7362470010648637,0.8537627291367149,False,,False
PJA2,-0.046364113852710886,0.7364743065487592,0.8539315661359899,False,,False
CCDC170,0.08398810058779738,0.736521620501216,0.8539315661359899,False,,False
CACNA2D1,0.10212911959988702,0.7367008773211098,0.854064592143942,False,,False
SGCE,-0.12940662399852787,0.7369259255879431,0.8541596453239618,False,,False
PYCR1,0.055796794856959764,0.7369764530667801,0.8541596453239618,False,,False
OTC,0.08396987853516169,0.736852202483847,0.8541596453239618,False,,False
RRP12,-0.10405307471746106,0.7371113276600008,0.8542411700433751,False,,False
PCNAP3,0.18910149067424742,0.7373731258400825,0.8544483744459915,False,,False
TCF20,0.059562010279311295,0.7374192210977568,0.8544483744459915,False,,False
SRBD1,0.04279030406971174,0.7380446935557696,0.8547541277672995,False,,False
IFNA14,-0.07080128697823795,0.7380956093070152,0.8547541277672995,False,,False
EXOSC1,0.15125339978752272,0.7381351087488102,0.8547541277672995,False,,False
PGM3,0.09103513023135612,0.737963022277353,0.8547541277672995,False,,False
ABCF2,0.024489146234765613,0.737937238576495,0.8547541277672995,False,,False
VAPB,0.03334296761708799,0.7379881373454545,0.8547541277672995,False,,False
STRN4,0.05947346934187969,0.7378709756344594,0.8547541277672995,False,,False
PDPR,-0.040688699417135155,0.7382416478890119,0.8548027198309002,False,,False
SUSD4,-0.07315708391034903,0.7386437817342668,0.8549353356183137,False,,False
ARFGAP2,0.025599962141027888,0.738489509926198,0.8549353356183137,False,,False
GRK1,-0.10579399669108902,0.7385815000487523,0.8549353356183137,False,,False
ZNF280B,-0.11576462375687147,0.7384401937807059,0.8549353356183137,False,,False
GMPS,-0.06273321205613946,0.7386791141094398,0.8549353356183137,False,,False
CD2,0.0870973960530872,0.7387744253079909,0.8549708924463958,False,,False
PAWR,0.07766762155393359,0.7389120295571153,0.8549806411929665,False,,False
TBP,0.07983500724320614,0.7388660494693076,0.8549806411929665,False,,False
HJURP,0.09884884406746863,0.7390614652773125,0.8550666155182716,False,,False
VPS53,-0.11752981160672427,0.7391155257807709,0.8550666155182716,False,,False
PRPF3,-0.08115125180528526,0.7393066696741648,0.855213002401199,False,,False
GPR85,-0.15861662212321104,0.739375668126636,0.8552180810024713,False,,False
FAM86A,-0.04313835804898325,0.739699506920842,0.8555179006650228,False,,False
TUBGCP5,0.12018048228581524,0.7400687235428681,0.8558701462115101,False,,False
NGB,-0.09150467526626471,0.7401534424625986,0.8558933447957908,False,,False
EXO1,0.11457568676109364,0.7403506210091277,0.8559776053895464,False,,False
MPP6,-0.13869370680012238,0.7403556398054632,0.8559776053895464,False,,False
LAMP5,-0.2245632254853689,0.7405150489904543,0.8560871356756894,False,,False
ALDH1B1,-0.057658695590708575,0.7407623923738398,0.8562982960311342,False,,False
PAX8,-0.027189513382579023,0.7408821972573172,0.8563620018420458,False,,False
TMUB2,-0.054760669940492335,0.741009338272992,0.8563773072258785,False,,False
LPAR6,-0.13371600542321005,0.7410625269694116,0.8563773072258785,False,,False
FAM50B,0.08209492604352953,0.7410895258950244,0.8563773072258785,False,,False
IFNA17,-0.03748624895249897,0.7413911165927001,0.8564521108310237,False,,False
POMT2,-0.09806792080419235,0.7413560277048423,0.8564521108310237,False,,False
DCLK2,-0.11891133617342486,0.7414130647437259,0.8564521108310237,False,,False
TELO2,-0.0647061097450301,0.7413552597979162,0.8564521108310237,False,,False
ADAMTS3,0.09779504176268716,0.7418465078057801,0.8565043370104763,False,,False
ZNF239,-0.07846298482684944,0.7416019650608221,0.8565043370104763,False,,False
ADD3-AS1,0.11995561346626271,0.7418286031535444,0.8565043370104763,False,,False
MYCL,-0.06395007970133726,0.7418321960305082,0.8565043370104763,False,,False
MMADHC,-0.03906965200545365,0.741546926633864,0.8565043370104763,False,,False
GP2,-0.054112355862455885,0.7418218462699183,0.8565043370104763,False,,False
ATP6V0A1,0.038415338628714935,0.7419928434947435,0.8565985757317216,False,,False
GINS3,0.13844001309090448,0.7422123165101928,0.8567025142697439,False,,False
INSL5,0.13147353360215064,0.7421520263950984,0.8567025142697439,False,,False
GRIA3,0.13857878315513172,0.7424798058478291,0.8569365411114931,False,,False
UNC93A,0.1542583394932242,0.7426898748019226,0.8571042609200566,False,,False
LOC101927181,-0.10140503850746008,0.7427822976730232,0.8571361933831233,False,,False
CDC42EP4,-0.04556049924797989,0.742889041673738,0.8571846447555151,False,,False
ABCA6,-0.09913278317307661,0.7431280702616391,0.8573109871059192,False,,False
SHROOM2,0.06244783564945422,0.7431083927053865,0.8573109871059192,False,,False
ERAL1,0.03130949748401868,0.7436921849576947,0.8578870110923752,False,,False
RIMS2,0.10857699032721246,0.7439487538596553,0.8580085901597074,False,,False
DPEP1,-0.09057244991148572,0.7439954903953708,0.8580085901597074,False,,False
TMEM110,0.05994687269169496,0.7440568562697953,0.8580085901597074,False,,False
SNRPB,0.04176158671091379,0.7439514339667863,0.8580085901597074,False,,False
TGFB1,0.0603065992512235,0.7441370654541761,0.8580263358377116,False,,False
CLIC4,-0.0617712049835486,0.7443603293339871,0.8580903503849239,False,,False
ZNF384,-0.050171731910609196,0.7443589213809674,0.8580903503849239,False,,False
ANXA2P2,0.04084655054079711,0.7443870585079762,0.8580903503849239,False,,False
ATP1B2,0.08641302426378683,0.7445944221468391,0.858206642091206,False,,False
FAM178A,-0.03979885972795394,0.7446176085531088,0.858206642091206,False,,False
RNPEP,-0.06070545342222289,0.7448951932799388,0.8582492984140734,False,,False
CAMSAP2,-0.09955743189776456,0.7449970284127059,0.8582492984140734,False,,False
LOC100506558,-0.12970677923165042,0.7449158140787765,0.8582492984140734,False,,False
NOS1AP,-0.045630896000776744,0.7449450269794179,0.8582492984140734,False,,False
PRIM1,0.0975509668572494,0.7450436419185705,0.8582492984140734,False,,False
TNIK,-0.05079952969273904,0.7450161839492476,0.8582492984140734,False,,False
CTCF,0.03537943011218303,0.7451625242062043,0.8582696954707865,False,,False
AQP1,0.09326878312047882,0.7452558646023434,0.8582696954707865,False,,False
SOX17,-0.07483925904638156,0.7452266571094244,0.8582696954707865,False,,False
CORO7,0.12046307799746003,0.7456195265771312,0.85861380367999,False,,False
SHC1P1,0.06771944585461842,0.7457390185130345,0.8586767039019692,False,,False
GREM2,-0.12711810150667713,0.7460195487105153,0.8587771500650128,False,,False
HNMT,-0.06977166286042635,0.7458996467937359,0.8587771500650128,False,,False
MAPT,0.08611138979237243,0.7460208845355882,0.8587771500650128,False,,False
TEX13A,0.1162018903621247,0.746108563681027,0.8587886979090049,False,,False
AVIL,-0.06210751260446212,0.7461606719537256,0.8587886979090049,False,,False
BC069739,-0.10248352093658752,0.7463247547464313,0.8588281994765289,False,,False
PIK3IP1,0.04103715403417141,0.7462888606538415,0.8588281994765289,False,,False
SERPINB8,-0.12682141861658636,0.7466800300773242,0.8591623398933884,False,,False
POP7,-0.0355997912182211,0.7467518203168083,0.8591701026964814,False,,False
FRY,-0.11408043485119901,0.7468165899845671,0.8591701026964814,False,,False
KRT9,0.120541356866525,0.7470488889319871,0.85936266123166,False,,False
RP11-348B17.1,-0.13680348439022616,0.7472722744026646,0.8595449336346951,False,,False
ASB12,-0.04921714737360716,0.7473660515154855,0.8595644332610601,False,,False
ARID5B,0.05143433204027836,0.747548973007579,0.8595644332610601,False,,False
DNASE2,0.04151899789932578,0.7475162494624279,0.8595644332610601,False,,False
DIAPH1,0.0794712106496469,0.7475434412655834,0.8595644332610601,False,,False
CD96,0.11629355769307814,0.7480406127381168,0.8597563246344059,False,,False
NUP37,-0.03691561303476831,0.7479262764453054,0.8597563246344059,False,,False
TMEM223,0.047716224888773695,0.7479538603892385,0.8597563246344059,False,,False
LOC103344931,0.07870921839266298,0.7478515109903165,0.8597563246344059,False,,False
BLCAP,0.032736519524346974,0.7480119119717544,0.8597563246344059,False,,False
SLC6A7,0.05947966016217432,0.7481318707400214,0.859786557821294,False,,False
RP4-621B10.8,0.167510044716896,0.748201071881989,0.859791439231,False,,False
PGAP2,-0.030407153083537253,0.7484486852893922,0.8599676941016221,False,,False
UBE3C,0.04638175986551296,0.7484929108322941,0.8599676941016221,False,,False
ZNF257,0.1321966622502302,0.748649526549895,0.8599676941016221,False,,False
BRMS1,0.03892145513383838,0.7486547539081787,0.8599676941016221,False,,False
TRMT1L,0.05451326883716945,0.7486792858523149,0.8599676941016221,False,,False
LHX2,0.11686275430855275,0.7487856646261536,0.8599747675866211,False,,False
TTC4,-0.08395660866171983,0.7488153789531914,0.8599747675866211,False,,False
FRAT2,0.05078897126736237,0.7490173410460944,0.8601320849680881,False,,False
ABCA2,0.06684524148727355,0.7495803468978413,0.8607039427382656,False,,False
KIAA1661,0.10383525449533781,0.7501343012121217,0.8612653087991027,False,,False
ART1,0.0679849775927508,0.7503384420321819,0.861424974603642,False,,False
MIR622,0.12213085939401935,0.750935582039609,0.8614777980262047,False,,False
DSC3,-0.1028650458756184,0.7505641749972677,0.8614777980262047,False,,False
CNGB1,-0.1287154502045862,0.7509701829284866,0.8614777980262047,False,,False
GPR182,0.08328667003750656,0.7509516324427157,0.8614777980262047,False,,False
TBCE,0.03579977944572654,0.7508627548597334,0.8614777980262047,False,,False
MEP1A,0.08280086286017685,0.7506498400336719,0.8614777980262047,False,,False
ZNF670,0.10470035098874853,0.7505104131539014,0.8614777980262047,False,,False
KIAA1109,-0.03978835454418572,0.7508374303540142,0.8614777980262047,False,,False
LOC102724250,-0.05817655551796719,0.7506730805292561,0.8614777980262047,False,,False
GRIA1,-0.0980960326946585,0.751135437642448,0.8615927026059865,False,,False
LINC00950,-0.09650159153292925,0.7514431101124054,0.8617975625370878,False,,False
PHLPP1,0.09365598515527118,0.7514442446780288,0.8617975625370878,False,,False
KIAA0319L,0.03977220910238266,0.7516325736914432,0.8619388701337289,False,,False
GAPDH,0.0495787939608725,0.751947095167753,0.8622179064226463,False,,False
ABCD4,-0.06110584056479773,0.7520061743332667,0.8622179064226463,False,,False
TLX3,-0.16994868192978618,0.7522989362255063,0.8622731690638854,False,,False
TRIB1,-0.08802051037040215,0.7523800787707091,0.8622731690638854,False,,False
PAPPA2,0.054487785545166645,0.7523342901293194,0.8622731690638854,False,,False
TAAR3,0.10260706895650351,0.7522486957952461,0.8622731690638854,False,,False
LOC100652777,-0.11958993626716552,0.7521350388329203,0.8622731690638854,False,,False
AP4M1,0.047579147619273954,0.7527751177299227,0.8626512192356495,False,,False
GPR6,-0.15869644143736394,0.7529498963529807,0.8626896380677994,False,,False
